GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
-10542,0,0,83571,10542,0,-10542,0,0,0,0,0,0,0,0,0,MEMBERSHIP,473744,TUITION FEES,465727,ADMISSIONS,122723,0,0,0,0,0,0,0,THE PARRISH ART MUSEUM INC,127130,111782495,1012661,397053,397053,451047,245188,,344025,2601303,,2015-01-01,2015-12-31,4065011,1062194,5318292
0,0,0,39270,0,0,0,0,0,0,OTHER REVENUE,53814,0,0,0,0,MEMBERSHIP,464620,TUITION FEES,394028,ADMISSIONS,142052,0,0,0,0,0,0,0,THE PARRISH ART MUSEUM INC,109503,111782495,1137437,412174,412174,400775,244334,,102344,2760058,53814,2014-01-01,2014-12-31,4298270,1000700,5526885
0,0,0,334,0,0,0,0,0,0,OTHER REVENUE,35368,0,0,0,0,CONFERENCE FEES,2347799,CREDIT CARD STRIPE,14045,JOURNAL FEES,2200,MEMBERSHIP FEES,125125,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,0,,,,,,,,35368,2023-01-01,2023-12-31,0,2489169,2524871
0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE FEES,1782877,JOURNAL FEES,2640,MEMBERSHIP FEES,113600,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,0,,,,,,,1075,0,2022-01-01,2022-12-31,1075,1899117,1900369
0,0,0,242,0,0,0,0,0,0,OTHER INCOME,29048,0,0,0,0,CONFERENCE FEES,212892,JOURNAL FEES,2360,MEMBERSHIP FEES,95675,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,0,,,,,,,206800,29048,2021-01-01,2021-12-31,206800,310927,547017
0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,320047,DUES,117790,OTHER INCOME,3400,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,20340,,,,,,,55,,2020-01-01,2020-12-31,55,441237,442437
0,0,0,5449,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,1919205,DUES,103539,OTHER INCOME,2590,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,5810,,,,,,,40628,,2019-01-01,2019-12-31,40628,2025334,2071411
0,0,0,55746,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,1709394,OTHER INCOME,2960,0,0,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,11700,,,,,98824,,76217,,2018-01-01,2018-12-31,175041,1712354,1943141
0,0,0,3630,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,1047011,0,0,0,0,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,8550,,,,,63730,,133433,0,2017-01-01,2017-12-31,197163,1047011,1247804
0,0,0,70538,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,745819,0,0,0,0,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,0,,,,,53600,,29055,0,2016-01-01,2016-12-31,82655,745819,899012
0,0,0,-46197,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,678936,Membership Dues & Assessments,58725,0,0,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,39491,,,,,,,94141,0,2015-01-01,2015-12-31,94141,737661,785605
0,0,0,-29499,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,799959,Membership Dues & Assessments,56865,0,0,0,0,0,0,0,0,0,INTERNATIONAL ASSOCIATION FOR,,770106735,46706,,,,,,,1059421,0,2014-01-01,2014-12-31,1059421,856824,1886746
0,0,0,7066,0,0,0,0,0,0,0,0,0,0,0,0,CONFERENCE INCOME,708207,Membership Dues & Assessments,76860,0,0,0,0,0,0,0,0,0,,,770106735,0,,,,,,,36000,0,2013-01-01,2013-12-31,36000,785067,828133
0,0,0,0,0,0,0,115520,0,225968,MISCELLANEOUS,3503,0,0,0,0,ADMISSIONS,108520,0,0,0,0,0,0,0,0,,225968,0,CHEYENNE DEPOT MUSEUM INC,145962,470860675,62750,77303,192823,,292809,4130,10300,496226,3503,2022-04-01,2023-03-31,563106,108520,1163464
0,0,0,0,0,0,0,94006,0,224617,MISCELLANEOUS,1706,0,0,0,0,ADMISSIONS,119566,0,0,0,0,0,0,0,0,,224617,0,CHEYENNE DEPOT MUSEUM INC,146132,470860675,30527,77021,171027,59213,303802,4220,6546,44475,1706,2021-04-01,2022-03-31,138435,119566,736000
0,0,0,0,0,0,0,6435,0,218613,MISCELLANEOUS,667,0,0,0,0,ADMISSIONS,69979,0,0,0,0,0,0,0,0,,218613,0,CHEYENNE DEPOT MUSEUM INC,78514,470860675,19209,4606,11041,51900,154732,3645,,282859,667,2020-04-01,2021-03-31,338404,69979,710316
0,0,0,0,0,0,0,125216,0,227416,MISCELLANEOUS,1040,0,0,0,0,ADMISSIONS,103182,0,0,0,0,0,0,0,0,,227416,0,CHEYENNE DEPOT MUSEUM INC,135285,470860675,19174,65434,190650,,275810,5060,,55701,1040,2019-04-01,2020-03-31,60761,103182,658140
0,0,0,0,0,0,0,112015,0,231386,MISCELLANEOUS,811,0,0,0,0,ADMISSIONS,99898,0,0,0,0,0,0,0,0,,231386,0,CHEYENNE DEPOT MUSEUM INC,116024,470860675,18988,66717,178732,,231626,4480,,40211,811,2018-04-01,2019-03-31,44691,99898,604403
0,0,0,0,0,0,0,125044,0,232539,MISCELLANEOUS,297,0,0,0,0,ADMISSIONS,98389,0,0,0,0,0,0,0,0,,232539,0,CHEYENNE DEPOT MUSEUM INC,119018,470860675,0,60971,186015,,236520,5630,,39927,297,2017-04-01,2018-03-31,45557,98389,619328
0,0,0,0,0,0,0,79048,0,206834,MISCELLANEOUS,4068,0,0,0,0,ADMISSIONS,89134,"PROGRAMS, NET",5514,0,0,0,0,0,0,,206834,0,CHEYENNE DEPOT MUSEUM INC,110891,470860675,0,93968,173016,,214908,5785,,89311,4068,2016-04-01,2017-03-31,95096,94648,583711
0,0,0,0,0,0,0,97086,0,216367,MISCELLANEOUS,106,0,0,0,0,ADMISSIONS,75645,"PROGRAMS, NET",-2969,0,0,0,0,0,0,,216367,0,CHEYENNE DEPOT MUSEUM INC,101932,470860675,0,97156,194242,,171934,7184,,62492,106,2015-04-01,2016-03-31,69676,72676,525913
0,0,0,0,0,0,0,56740,0,230528,MISCELLANEOUS,233,0,0,0,0,ADMISSIONS,65107,"PROGRAMS, NET",236,0,0,0,0,0,0,,230528,0,CHEYENNE DEPOT MUSEUM INC,80751,470860675,0,114621,171361,,149045,6660,383,54575,233,2014-04-01,2015-03-31,61235,65343,482373
0,0,0,0,0,0,0,58051,0,224053,MISCELLANEOUS,359,0,0,0,0,ADMISSIONS,63836,0,0,0,0,0,0,0,0,,224053,0,,77922,470860675,0,163435,221486,,154092,7670,,57595,359,2013-04-01,2014-03-31,65265,63836,487734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,470860675,,,,,,,,,,,,,,
1041034,2548972,0,6210,1507938,0,1041034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROSE BLUMKIN PERFORMING ARTS CENTER,,363964320,0,,,,,,,,,2022-06-01,2023-05-31,,,1047244
0,0,0,54352,0,0,0,0,0,0,MISCELLANEOUS INCOME,13282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROSE BLUMKIN PERFORMING ARTS CENTER,,363964320,0,,,,,,,,13282,2021-06-01,2022-05-31,,,67634
125610,742534,0,32522,616924,0,22741,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290000,0,ROSE BLUMKIN PERFORMING ARTS CENTER,,363964320,0,,,,,,,19585,,2020-06-01,2021-05-31,19585,,364848
139177,1131204,0,362563,992027,0,139177,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290000,0,ROSE BLUMKIN PERFORMING ARTS CENTER,,363964320,0,,,,,,,,,2018-06-01,2019-05-31,,,791740
150185,996710,0,131899,846525,0,150185,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290000,0,ROSE BLUMKIN PERFORMING ARTS CENTER,,363964320,0,,,,,,,,,2017-06-01,2018-05-31,,,572084
81857,980000,0,334981,898143,0,81857,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290000,0,ROSE BLUMKIN PERFORMING ARTS CENTER,,363964320,0,,,,,,50000,70000,,2015-06-01,2016-05-31,70000,,776838
345552,475000,0,324039,129448,0,345552,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290000,0,ROSE BLUMKIN PERFORMING ARTS CENTER FOUNDATION,,363964320,0,,,,,,,75000,,2014-06-01,2015-05-31,75000,,1034591
415077,825000,0,342307,409923,0,415077,0,0,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,290000,0,,,363964320,0,,,,,,,139527,,2013-06-01,2014-05-31,139527,,1186911
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,363964320,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARCID FOUNDATION,,432051736,0,,,184490,,,,1248593,0,2023-01-01,2023-12-31,1433083,0,1433083
-1793,25000,0,745,26793,0,-1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARCID FOUNDATION,,432051736,0,,,91610,,,,877195,,2022-01-01,2022-12-31,968805,,967757
0,0,0,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARCID FOUNDATION,,432051736,0,,,65000,,,,1185743,,2021-01-01,2021-12-31,1250743,,1252269
0,0,0,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARCID FOUNDATION,,432051736,0,,,,,,,1089293,,2020-01-01,2020-12-31,1089293,,1092774
0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BARCID FOUNDATION,,432051736,0,,,,,,,695993,,2019-01-01,2019-12-31,695993,,696201
0,0,0,28540,0,0,0,0,0,0,0,0,0,0,0,0,Tuition,1621205,Exhibitions,341525,Memberships,100238,Music studio rentals,40377,Facility rentals,26485,0,0,0,Wayne Art Center,,236392259,31784,,,25000,,,,470361,,2022-07-01,2023-06-30,495361,2129830,2653731
0,0,0,30439,0,0,0,0,0,0,0,0,0,0,0,0,Tuition,1253717,Exhibitions,326101,Memberships,89075,Music studio rentals,24625,Facility rentals,12988,0,0,0,Wayne Art Center,,236392259,32291,,,36671,,,,340361,,2021-07-01,2022-06-30,377032,1706506,2113977
0,0,0,24934,0,0,0,0,0,0,0,0,0,0,0,0,Tuition,488027,Exhibitions,81703,Special events,0,Memberships,48998,Music studio rentals,19422,0,0,0,Wayne Art Center,,236392259,27093,,,221700,,,,359510,,2020-07-01,2021-06-30,581210,648265,1254409
0,0,0,19817,0,0,0,0,0,0,0,0,0,0,0,0,Tuition,795755,Exhibitions,126295,Special events,103487,Memberships,56604,Music studio rentals,39175,0,0,0,Wayne Art Center,,236392259,25420,,,17500,,,,322386,,2019-07-01,2020-06-30,339886,1144338,1504041
0,0,0,20957,0,0,0,0,0,0,0,0,0,0,0,0,Tuition,1174229,Exhibitions,233964,Special events,219067,Memberships,65871,Music studio rentals,43832,0,0,0,Wayne Art Center,,236392259,28543,,,31127,,,,183533,,2018-07-01,2019-06-30,214660,1761140,1996757
0,1030508,0,52100,1030508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN FRIENDS OF THE ROYAL,,980059382,0,,,,,,,408611,,2023-01-01,2023-12-31,408611,,460711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN FRIENDS OF THE ROYAL,,980059382,,,,,,,,,,2020-01-01,2020-12-31,20000,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN FRIENDS OF THE ROYAL,,980059382,,,,,,,,,,2017-01-01,2017-12-31,10000,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN FRIENDS OF THE ROYAL,,980059382,,,,,,,,,,2016-01-01,2016-12-31,5000,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN FRIENDS OF THE ROYAL,,980059382,,,,,,,,,,2015-01-01,2015-12-31,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN FRIENDS OF THE ROYAL,,980059382,,,,,,,,,,2014-01-01,2014-12-31,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,980059382,,,,,,,,,,2013-01-01,2013-12-31,,,
-13179,0,0,49374,13179,11,-13179,0,0,54840,CITY MANAGEMENT FEE,808333,EMPLOYEE RETENTION CRE,241959,CITY APPROPRIATIONS FO,130000,ADMISSIONS,895146,ART SCHOOL TUITION/FEE,592222,EXHIBIT INCOME,180925,GALLERY AND ART SALES,24300,0,0,54840,,0,RIVERSIDE ART MUSEUM,123126,951904692,37330,14148,14148,75999,378927,105660,,1059164,1180303,2022-09-01,2023-08-31,1278153,1692593,4497885
28827,984928,0,46958,956101,0,28827,0,0,-6238,CITY MANAGEMENT FEE,266666,CITY APPROPRIATIONS FO,26403,OTHER,266,ART SCHOOL TUITION/FEE,449729,ADMISSIONS,399964,GALLERY AND ART SALES,19400,0,0,0,0,-6238,,0,RIVERSIDE ART MUSEUM,106248,951904692,456600,325531,325531,320224,191652,100734,,1350778,293335,2021-09-01,2022-08-31,2228336,869093,3545715
0,0,0,98773,0,0,0,85158,0,-35189,OTHER,364,0,0,0,0,ART SCHOOL TUITION/FEE,233150,GALLERY AND ART SALES,19033,ADMISSIONS,6510,0,0,0,0,-35189,,0,RIVERSIDE ART MUSEUM,,951904692,20688,21232,106390,188886,,50205,,1297833,364,2020-09-01,2021-08-31,1536924,258693,1944723
0,0,0,45804,0,0,0,0,0,11602,OTHER,4941,0,0,0,0,ART SCHOOL TUITION/FEE,453347,GALLERY AND ART SALES,52256,ADMISSIONS,12051,0,0,0,0,11602,,0,RIVERSIDE ART MUSEUM,,951904692,60259,32914,32914,224698,,62385,,1754390,4941,2019-09-01,2020-08-31,2101732,517654,2681733
0,0,0,42135,0,0,0,30371,0,123424,OTHER,2957,0,0,0,0,ART SCHOOL TUITION/FEE,491214,ADMISSIONS,32832,GALLERY AND ART SALES,29795,0,0,0,0,123424,,0,RIVERSIDE ART MUSEUM,,951904692,19106,22134,52505,144200,,54079,145732,1964044,2957,2018-09-01,2019-08-31,2162323,553841,2915051
51392,146876,0,31950,95484,0,51392,0,0,75788,OTHER,312,0,0,0,0,ART SCHOOL TUITION/FEE,390240,GALLERY AND ART SALES,64349,ADMISSIONS,29148,0,0,0,0,75788,,0,RIVERSIDE ART MUSEUM,,951904692,255731,19489,19489,101294,,66236,,1554855,312,2017-09-01,2018-08-31,1978116,483737,2621295
-1836,49154,0,15880,50990,0,-1836,0,0,86544,ART SALES,13442,0,0,0,0,ART SCHOOL TUITION/FEE,318549,ADMISSIONS,31060,GALLERY SHOP SALES,20720,0,0,0,0,,86544,0,RIVERSIDE ART MUSEUM,3124,951904692,189092,10850,10850,140671,7571,67502,,395920,13442,2016-09-01,2017-08-31,793185,370329,1281991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUITION RECEIVED,775215,SHOWS,52156,0,0,0,0,0,0,0,0,0,DANCEFX INC,114756,582574649,5000,,,,137957,,,2445,,2022-08-01,2023-07-31,2445,827371,853017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUITION RECEIVED,825594,SHOWS,63942,COSTUMES AND OTHER,4159,0,0,0,0,0,0,0,DANCEFX INC,73256,582574649,5147,,,,137402,,,8324,,2021-08-01,2022-07-31,8324,893695,966165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TUITION RECEIVED,744062,SHOWS,34062,COSTUMES,221,0,0,0,0,0,0,0,DANCEFX INC,87771,582574649,3000,,,22100,112000,,,6454,,2020-08-01,2021-07-31,28554,778345,831128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuition received,596997,Costumes,61293,Shows,6100,0,0,0,0,0,0,0,Dancefx Inc,46010,582574649,3000,,,6000,105578,,,14636,,2019-08-01,2020-07-31,20636,664390,744594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuition received,851496,Costumes,75920,Shows,35287,0,0,0,0,0,0,0,Dancefx Inc,89657,582574649,3000,,,,155020,,,20725,,2018-08-01,2019-07-31,20725,962703,1048791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuition received,811725,Costumes,12610,Shows,11382,0,0,0,0,0,0,0,Dancefx Inc,121649,582574649,3000,,,,140313,,,10269,,2017-08-01,2018-07-31,10269,835717,864650
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,717009,0,0,0,0,0,0,0,0,0,0,0,DANCEFX INC,83311,582574649,3000,,,2531,177922,,,7175,,2016-08-01,2017-07-31,9706,717009,821326
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUE,748694,0,0,0,0,0,0,0,0,0,0,0,DANCEFX INC,89996,582574649,6881,,,,191111,,,7120,,2015-08-01,2016-07-31,7120,748694,856929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUE,848207,0,0,0,0,0,0,0,0,0,0,0,DANCEFX INC,123702,582574649,18570,,,5114,168984,,,,,2014-08-01,2015-07-31,5114,848207,898603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,582574649,,,,,,,,,,,,,,
0,0,0,152,0,0,0,0,0,0,MISCELLANEOUS,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARTS CONNECT HOUSTON,0,851623399,15441,0,0,75000,0,,,576104,500,2023-01-01,2023-06-30,651104,0,651756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arts Connect Houston,,851623399,10227,,,619070,,,645,303559,,2022-01-01,2022-12-31,922629,,922629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arts Connect Houston,,851623399,5675,,,,,,1000,189158,,2021-01-01,2021-12-31,189158,,189158
0,0,0,19,0,0,0,0,0,2395,0,0,0,0,0,0,Admission fees & sponsorships,295078,Education fees,21715,0,0,0,0,0,0,,2395,0,The Parlor Room,16720,932237940,3000,,,,19107,33835,,283322,,2023-01-01,2023-12-31,317157,316793,638751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Parlor Room,0,932237940,,,0,,,19015,,,,2022-01-01,2022-12-31,,,
0,0,0,118,0,0,0,0,0,0,MISCELLANEOUS,15831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,253820,,,,878504,15831,2022-01-01,2022-12-31,1132324,,1148273
0,0,0,215,0,0,0,0,0,0,MISCELLANEOUS,19036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,3500,,,,819415,19036,2021-01-01,2021-12-31,822915,,842166
0,0,0,57,0,0,0,0,0,0,MISCELLANEOUS,25100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,12500,,,,504670,25100,2020-01-01,2020-12-31,517170,,542327
0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,16500,,,,746331,,2019-01-01,2019-12-31,762831,,762888
0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,40500,,,,855162,,2018-01-01,2018-12-31,895662,,895681
0,0,0,14,0,0,0,0,0,0,OTHER INCOME,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,,,,,625771,735,2017-01-01,2017-12-31,625771,,626520
0,0,0,18,0,0,0,0,0,0,OTHER INCOME,6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,,,,,556863,6588,2016-01-01,2016-12-31,556863,,563469
0,0,0,29,0,0,0,0,0,0,OTHER INCOME,509,0,0,0,0,FESTIVAL SALES,51148,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,50000,,,,461959,509,2015-01-01,2015-12-31,511959,51148,563645
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,FESTIVAL SALES,45092,0,0,0,0,0,0,0,0,0,0,0,FILM PRIZE FOUNDATION INC,,352433985,0,,,75000,,,,302810,,2014-01-01,2014-12-31,377810,45092,422934
0,0,0,9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,197870,,123101,0,2023-01-01,2023-12-31,320971,152414,483145
0,0,0,3121,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,199192,,117243,2005,2022-01-01,2022-12-31,316435,229007,550568
0,0,0,2517,0,9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,201385,,87648,9950,2021-01-01,2021-12-31,289033,270542,572042
0,0,0,5315,0,6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,194221,,163247,6850,2020-01-01,2020-12-31,357468,216526,586159
0,0,0,6983,0,5000,0,0,0,0,Other Income,3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,173930,,87948,8996,2019-01-01,2019-12-31,261878,256270,534127
0,0,0,4768,0,20294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,158365,,56456,20294,2018-01-01,2018-12-31,214821,15810,255693
0,0,0,3342,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,164135,,59527,3000,2017-01-01,2017-12-31,223662,72666,302670
0,0,0,3066,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,139815,,78772,3000,2016-01-01,2016-12-31,218587,92737,317390
0,0,0,2938,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,111898,,76981,3000,2015-01-01,2015-12-31,188879,54383,249200
0,0,0,2162,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMERICAN SOCIETY OF BOTANICAL ARTISTS INC,,113255547,0,,,,,129950,,90326,3000,2014-01-01,2014-12-31,220276,20077,245515
0,0,0,1540,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,113255547,0,,,,,105883,,56794,3000,2013-01-01,2013-12-31,162677,35348,202565
0,0,0,56875,0,0,0,0,0,0,MISCELLANEOUS,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTERNEWS NETWORK,,943027961,491,,,93974716,,,91342,29876020,484,2023-01-01,2023-12-31,123850736,,123908095
0,0,0,2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTERNEWS NETWORK,,943027961,4059,,,77574607,,,32014,29520148,,2022-01-01,2022-12-31,107094755,,107096781
,,0,112,,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTERNEWS NETWORK,,943027961,10593,,,58059180,,,31880,26665526,,2021-01-01,2021-12-31,84724706,,84725218
0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTERNEWS NETWORK,,943027961,13705,,,51683379,,,815418,23025468,,2020-01-01,2020-12-31,74708847,,74708960
0,0,0,2964,0,0,0,0,0,0,MISCELLANEOUS,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INTERNEWS NETWORKS,,943027961,13366,,,48372313,,,376238,18412063,5,2019-01-01,2019-12-31,66790537,,66793506
